"Warehouse Id","SKU","Title","Listing Id","FSN","Brand","Flipkart Selling Price","Live on Website","Sales 7D","Sales 14D","Sales 30D","Sales 60D","Sales 90D","B2B Scheduled","Transfers Scheduled","B2B Shipped","Transfers Shipped","B2B Receiving","Transfers Receiving","Reserved for Orders and Recalls","Reserved for Internal Processing","Returns Processing","Orders to Dispatch","Recalls to Dispatch","Damaged","QC Reject","Catalog Reject","Returns Reject","Seller Return Reject","Miscellaneous","Length (in cm)","Breadth (in cm)","Height (in cm)","Weight (in kg)","Fulfilment Type","F Assured Badge"
gur_san_wh_nl_01nl,PGK-HGFWMS,"Pilgrim Korean Rice Water Facewash, Hydra Glow Moisturizer & Gel Sunscreen Combo",LSTCBKHKJCYCZYKWHHGUIX7PF,CBKHKJCYCZYKWHHG,Pilgrim,699.0,875,335,749,1123,1125,1125,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,21.262086000000004,9.283446,6.688074,0.295,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,SAM-ABPPS1,"Pilgrim Mini - 25% Aha, 2% BHA, 5% PHA Peeling Solution",LSTFRNGMH6Y7SZWTQZMGIG45J,FRNGMH6Y7SZWTQZM,Pilgrim,69.0,232,24,39,97,118,130,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7.686294,4.591812,2.99466,0.034,Smart/Flipkart,Yes
jai_san_wh_nl_01nl,PGASS400,Pilgrim Patua Smoothening Shampoo For Dry & Frizzy Hair|Men & Women,LSTSMPHHNKWKCZXZHYYBMRZXN,SMPHHNKWKCZXZHYY,Pilgrim,470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.062441999999997,5.789676,5.390388,0.441,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,MINIS-VFMT1,"Pilgrim Red Vine Face Mist & Toner Mini | Hydrating, Anti-Ageing & Pore Tightening Men & Women",LSTTNRHFKRGCCAKVNSATUVWHU,TNRHFKRGCCAKVNSA,Pilgrim,49.0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.080242,5.390388,2.99466,0.059,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGMU-BHCSR1,"Pilgrim 3-in-1 Palette Sultry Romance-Blush,Highlighter,Contour for Medium Skin Tone",LSTMKTHFF9DZCYCMNVNUCHUA7,MKTHFF9DZCYCMNVN,Pilgrim,715.0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13.675614000000001,7.3868279999999995,3.294126,0.088,"Smart/Flipkart, Seller",Yes
malur_bts,PGK-5NFS10,Pilgrim 5% Niacinamide Serum for Clear Skin & Dark Spot Reduction,LSTFRNHFCH2ZEBAR9KY1R7AAH,FRNHFCH2ZEBAR9KY,Pilgrim,99.0,0,0,0,0,0,0,350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.383268,4.392168,3.0944819999999997,0.043,Seller,Yes
hyderabad_medchal_01,PGMU-FSMS1,Pilgrim Medium Sand Foundation Stick | Dream Matte | Lightweight | Full Coverage Foundation,LSTFNDHEKJGEBPCSYGA6JQCF1,FNDHEKJGEBPCSYGA,Pilgrim,760.0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13.575792,4.891278,3.294126,0.049,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGSL-RWB200,Pilgrim Korean Black Rice and Rosemary Water Spray For All Hair Types Hair Spray,LSTHSYHHNN2HJBTTCAZKONS7X,HSYHHNN2HJBTTCAZ,Pilgrim,242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.563332000000003,4.49199,4.49199,0.214,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-BHCSR1,"Pilgrim 3-in-1 Palette Sultry Romance-Blush,Highlighter,Contour for Medium Skin Tone",LSTMKTHFF9DZCYCMNVNUCHUA7,MKTHFF9DZCYCMNVN,Pilgrim,715.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.675614000000001,7.3868279999999995,3.294126,0.088,"Smart/Flipkart, Seller",Yes
cbe_oth_01,PGMU-BHCSR1,"Pilgrim 3-in-1 Palette Sultry Romance-Blush,Highlighter,Contour for Medium Skin Tone",LSTMKTHFF9DZCYCMNVNUCHUA7,MKTHFF9DZCYCMNVN,Pilgrim,715.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.675614000000001,7.3868279999999995,3.294126,0.088,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGMU-PLLCB1,Pilgrim The French Collection Oh So Creme Liquid Lipstick,LSTLSKHFFS3XHQ2VNUZDMZKVD,LSKHFFS3XHQ2VNUZ,Pilgrim,805.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97686,5.090922000000001,3.593592,0.026,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-PLLCB1,Pilgrim The French Collection Oh So Creme Liquid Lipstick,LSTLSKHFFS3XHQ2VNUZDMZKVD,LSKHFFS3XHQ2VNUZ,Pilgrim,805.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97686,5.090922000000001,3.593592,0.026,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-PLLCB1,Pilgrim The French Collection Oh So Creme Liquid Lipstick,LSTLSKHFFS3XHQ2VNUZDMZKVD,LSKHFFS3XHQ2VNUZ,Pilgrim,805.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.97686,5.090922000000001,3.593592,0.026,"Smart/Flipkart, Seller",Yes
cbe_oth_01,PGMU-BHCBC1,"Pilgrim 3-in-1 Face Palette Bold Charme -Blush,Highlighter,Contour for Deep Skin Tone",LSTMKTHFF9KGHMV7VTFBDOSXK,MKTHFF9KGHMV7VTF,Pilgrim,715.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.575792,7.187184,2.295906,0.083,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGKS - RAAHGS1,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Black Rice For Men & Women,LSTHSMHY65YAADTXFVGS3ZPHB,HSMHY65YAADTXFVG,Pilgrim,1330.0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.372588,5.390388,4.49199,0.089,Seller,Yes
bhi_vas_wh_nl_01nl,PGMU-FSLV1,"Pilgrim Light Vanilla Foundation Stick, Dream Matte, Lightweight, Full Coverage Foundation",LSTFNDHEKGSVSFU7Q3HEKCRRD,FNDHEKGSVSFU7Q3H,Pilgrim,548.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.078462,5.290566,3.9928800000000004,0.046,"Smart/Flipkart, Seller",No
ulub_bts,PGMU-PLLCB1,Pilgrim The French Collection Oh So Creme Liquid Lipstick,LSTLSKHFFS3XHQ2VNUZDMZKVD,LSKHFFS3XHQ2VNUZ,Pilgrim,805.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97686,5.090922000000001,3.593592,0.026,"Smart/Flipkart, Seller",Yes
chn_tvr_04,PGASS400,Pilgrim Patua Smoothening Shampoo For Dry & Frizzy Hair|Men & Women,LSTSMPHHNKWKCZXZHYYBMRZXN,SMPHHNKWKCZXZHYY,Pilgrim,470.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.062441999999997,5.789676,5.390388,0.441,"Smart/Flipkart, Seller",Yes
chn_tvr_04,PGASS650,Pilgrim Patua Smoothening Shampoo For Dry & Frizzy Hair|Men & Women,LSTSMPHHNK3NU7SSZV99DMXLG,SMPHHNK3NU7SSZV9,Pilgrim,691.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.358348,9.782556,5.98932,0.765,"Smart/Flipkart, Seller",Yes
chn_tvr_04,PGKS - RAAHGS1,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Black Rice For Men & Women,LSTHSMHY65YAADTXFVGS3ZPHB,HSMHY65YAADTXFVG,Pilgrim,1330.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.372588,5.390388,4.49199,0.089,Seller,Yes
bhi_vas_wh_nl_01nl,PGMU-BHCSR1,"Pilgrim 3-in-1 Palette Sultry Romance-Blush,Highlighter,Contour for Medium Skin Tone",LSTMKTHFF9DZCYCMNVNUCHUA7,MKTHFF9DZCYCMNVN,Pilgrim,715.0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13.675614000000001,7.3868279999999995,3.294126,0.088,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGK24KGS20ML,"Pilgrim 24K Gold Serum with Niacinamide & Hyaluronic Acid, Anti Aging & Skin Brightening",LSTFRNGEDUDFWWVF4KWWO7Q6C,FRNGEDUDFWWVF4KW,Pilgrim,625.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.381488000000001,8.185404,3.0944819999999997,0.099,Smart/Flipkart,Yes
jai_san_wh_nl_01nl,SAM-SGM1,Pilgrim Mini - Squalane Glow Moisturizer,LSTFRNGMEJY4QHCGSGEAFQZ9I,FRNGMEJY4QHCGSGE,Pilgrim,79.0,0,0,0,0,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,4.791456,2.894838,0.022,Smart/Flipkart,Yes
null,PGA-15VCFS20,Pilgrim 15% Vitamin C Face Serum with ferulic acid and australian kakadu plum,LSTFRNHFCJ2GMUSAGXVSJRWWS,FRNHFCJ2GMUSAGXV,Pilgrim,408.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.778996000000001,5.390388,4.092702,0.996,Smart/Flipkart,Yes
null,PGMU-SFCN1,Pilgrim Dream Matte Serum Foundation,LSTFNDGUTWQFQ6RQUXVMTV6OH,FNDGUTWQFQ6RQUXV,Pilgrim,472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47597,5.290566,4.691634,0.214,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGMU-SFWS1,Pilgrim Dream Matte Serum Lightweight Foundation Non-cakey with All-Day Coverage Foundation,LSTFNDGUTWQDKQFT7FD6ETUHR,FNDGUTWQDKQFT7FD,Pilgrim,486.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47597,5.49021,5.090922000000001,0.135,"Smart/Flipkart, Seller",Yes
null,SAM-SGM1,Pilgrim Mini - Squalane Glow Moisturizer,LSTFRNGMEJY4QHCGSGEAFQZ9I,FRNGMEJY4QHCGSGE,Pilgrim,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,4.791456,2.894838,0.022,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,SAM-SGM1,Pilgrim Mini - Squalane Glow Moisturizer,LSTFRNGMEJY4QHCGSGEAFQZ9I,FRNGMEJY4QHCGSGE,Pilgrim,79.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,4.791456,2.894838,0.022,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,PGMU-SFCN1,Pilgrim Dream Matte Serum Foundation,LSTFNDGUTWQFQ6RQUXVMTV6OH,FNDGUTWQFQ6RQUXV,Pilgrim,472.0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47597,5.290566,4.691634,0.214,"Smart/Flipkart, Seller",Yes
null,PGMU-SFPI1,Pilgrim Dream Matte Serum Lightweight Foundation Non-cakey with All-Day Coverage Foundation,LSTFNDGUTWQHFDUEEZ64MYVMH,FNDGUTWQHFDUEEZ6,Pilgrim,486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.675614000000001,5.49021,5.090922000000001,0.114,"Smart/Flipkart, Seller",Yes
frk_bts,PGMU-SFPI1,Pilgrim Dream Matte Serum Lightweight Foundation Non-cakey with All-Day Coverage Foundation,LSTFNDGUTWQHFDUEEZ64MYVMH,FNDGUTWQHFDUEEZ6,Pilgrim,486.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.675614000000001,5.49021,5.090922000000001,0.114,"Smart/Flipkart, Seller",Yes
chn_tvr_04,SAM-SGM1,Pilgrim Mini - Squalane Glow Moisturizer,LSTFRNGMEJY4QHCGSGEAFQZ9I,FRNGMEJY4QHCGSGE,Pilgrim,79.0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,4.791456,2.894838,0.022,Smart/Flipkart,Yes
null,SAM-ABPPS1,"Pilgrim Mini - 25% Aha, 2% BHA, 5% PHA Peeling Solution",LSTFRNGMH6Y7SZWTQZMGIG45J,FRNGMH6Y7SZWTQZM,Pilgrim,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.686294,4.591812,2.99466,0.034,Smart/Flipkart,Yes
malur_bts,PGMU-SFWS1,Pilgrim Dream Matte Serum Lightweight Foundation Non-cakey with All-Day Coverage Foundation,LSTFNDGUTWQDKQFT7FD6ETUHR,FNDGUTWQDKQFT7FD,Pilgrim,486.0,0,0,0,12,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47597,5.49021,5.090922000000001,0.135,"Smart/Flipkart, Seller",Yes
chn_tvr_04,PGMU-SFPI1,Pilgrim Dream Matte Serum Lightweight Foundation Non-cakey with All-Day Coverage Foundation,LSTFNDGUTWQHFDUEEZ64MYVMH,FNDGUTWQHFDUEEZ6,Pilgrim,486.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.675614000000001,5.49021,5.090922000000001,0.114,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGMU-BBCHG1,Pilgrim Glow BB Cream|Instant Spot Coverage with SPF 50 PA++++|Honey Glow Foundation,LSTFNDGVGBBYADMDSZAN3QR5S,FNDGVGBBYADMDSZA,Pilgrim,355.0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.878818,6.3886080000000005,3.49377,0.013,Smart/Flipkart,Yes
cbe_oth_01,PGS-SGBL1,Pilgrim Spanish Squalane & Niacinamide GLOW BODY LOTION with Cocoa Butter,LSTMSCH5XVDXAHSTRVPKCOCN3,MSCH5XVDXAHSTRVP,Pilgrim,355.0,0,0,1,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.45995,9.183624,4.192524000000001,0.434,Smart/Flipkart,Yes
cbe_oth_01,PGV-FRVBL1,Pilgrim French Red Vine & Hyaluronic Acid ULTRA-SMOOTH BODY LOTION,LSTMSCH5XVDGHCMMHEK0YNREV,MSCH5XVDGHCMMHEK,Pilgrim,352.0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.360128,9.183624,4.292346,0.436,"Smart/Flipkart, Seller",Yes
ahm_khe_wh_nl_01nl,PGV-FRVBL1,Pilgrim French Red Vine & Hyaluronic Acid ULTRA-SMOOTH BODY LOTION,LSTMSCH5XVDGHCMMHEK0YNREV,MSCH5XVDGHCMMHEK,Pilgrim,352.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.360128,9.183624,4.292346,0.436,"Smart/Flipkart, Seller",Yes
malur_bts,PGKHM1,Pilgrim Argan Oil Hair Mask | With White Lotus,LSTHTTFZRPS9R9BK6TYJGGYJK,HTTFZRPS9R9BK6TY,Pilgrim,448.0,0,0,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.682734,9.682734,5.689854,0.25,Smart/Flipkart,No
null,PGVFMT1,"Pilgrim Alcohol Free Red Vine Face Toner, Face Mist Spray For Anti Ageing, Glowing Skin, Dry, Oily Skin, Men & Women,100ml Men & Women",LSTTNRFZ879ZGAEVZA5MVZCKG,TNRFZ879ZGAEVZA5,Pilgrim,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.374368,4.691634,3.0944819999999997,0.087,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,PHD-1CC1,Proven Honest Derma PHD 1% Ceramides Intensive Repair Cream with 1% Squalane | Skin Repair Cream,LSTMSCHEF5EQF6DGGMGCCVP3K,MSCHEF5EQF6DGGMG,Proven Honest Derma,494.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.574012,5.290566,2.795016,0.074,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGATT-PT1,"Pilgrim Tea Tree Purifying Alcohol-Free Face Toner To Cleanse, Refine & Tighten Pores Men & Women",LSTTNRGGQZYHBX84DBESIWIMG,TNRGGQZYHBX84DBE,Pilgrim,270.0,0,0,0,13,15,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.773655999999999,5.49021,3.9928800000000004,0.071,"Smart/Flipkart, Seller",Yes
null,MINIS-VFMT1,"Pilgrim Red Vine Face Mist & Toner Mini | Hydrating, Anti-Ageing & Pore Tightening Men & Women",LSTTNRHFKRGCCAKVNSATUVWHU,TNRHFKRGCCAKVNSA,Pilgrim,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.080242,5.390388,2.99466,0.059,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGAVC-BSL1,Pilgrim Vitamin C Body Serum Lotion With Kakadu Plum & Lime Pearl | Brightening & De-Tan,LSTMSCGHVMKYTNSR2ZU1IUNQN,MSCGHVMKYTNSR2ZU,Pilgrim,300.0,0,0,0,0,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.46707,5.590032,4.49199,0.139,"Smart/Flipkart, Seller",Yes
ahm_khe_wh_nl_01nl,PGAVC-2OFM,Pilgrim 2% Vitamin C Oil-Free Moisturizer for Even Skin Tone & Glow|Kakadu Plum,LSTMSCGHVMEGG3FA9V50CFFXV,MSCGHVMEGG3FA9V5,Pilgrim,288.0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.677394000000001,6.288786000000001,2.795016,0.013,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PGMU-IM1,Pilgrim Instant Rosy Glow|lluminating Moisturizer with SPF 15 & Australian Kakadu Plum,LSTMSCGVYFFGFGAZDVT09AQKE,MSCGVYFFGFGAZDVT,Pilgrim,400.0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.679174,6.3886080000000005,3.893058,0.049,"Smart/Flipkart, Seller",Yes
null,PGGTM-RAAHGS1,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Black Rice For Men & Women,LSTHSMGXFZYZ7VXRZHKE4BN4R,HSMGXFZYZ7VXRZHK,Pilgrim,596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.281666000000001,6.1889639999999995,4.691634,0.171,"Smart/Flipkart, Seller",No
ulub_bts,PGGTM-RAAHGS1-P2,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Rice For Men & Women Pack of 2,LSTHSMH5APUYU2UA4VJYFYWCV,HSMH5APUYU2UA4VJ,Pilgrim,981.0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.761195999999998,9.782556,7.087362,0.183,Seller,Yes
nag_wad_wh_nl_02nl,PGMU-BBCHG1,Pilgrim Glow BB Cream|Instant Spot Coverage with SPF 50 PA++++|Honey Glow Foundation,LSTFNDGVGBBYADMDSZAN3QR5S,FNDGVGBBYADMDSZA,Pilgrim,355.0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.878818,6.3886080000000005,3.49377,0.013,Smart/Flipkart,Yes
ulub_bts,PGKSNOCS1,Pilgrim Oil Control Serum with Salicylic Acid & Niacinamide for Oily & Acne-Prone Skin | Minimizes Pores & Brightens Skin | Korean Skin Care Products| SLS & Paraben Free | Women & Men | 30ml,LSTFRNG7YNFH8Y6SPGP2QTUJY,FRNG7YNFH8Y6SPGP,Pilgrim,445.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.786116,8.48487,2.695194,0.083,Seller,Yes
null,PGSGMOISTURIZER1,Pilgrim Squalane Vitamin C Moisturizer for Dry & Glowing Skin for Men & Women,LSTFRNGCF63XGE2KGEHIXXZMN,FRNGCF63XGE2KGEH,Pilgrim,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.584692,8.784336,5.090922000000001,0.047,Smart/Flipkart,Yes
hyderabad_medchal_01,PGKS-SCS1,"Pilgrim Niacinamide 5% + Alpha Arbutin 1% Skin Clarifying Serum for Dark Spots, Acne Marks & Pits | Glowing Skin | All Skin Type| For Men & Women | Dermatologically Tested | Made in India",LSTFRNG48866D5HCCMMGLT8BY,FRNG48866D5HCCMM,Pilgrim,625.0,0,0,0,7,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.281666000000001,5.390388,5.090922000000001,0.086,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGMU-SFRC1,Pilgrim Dream Matte Serum Lightweight Foundation Non-cakey with All-Day Coverage Foundation,LSTFNDGUTWQWEGQJPXCNQTAIC,FNDGUTWQWEGQJPXC,Pilgrim,625.0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.777216000000001,4.591812,6.8877180000000005,0.118,"Smart/Flipkart, Seller",Yes
null,PGMU-BBCBG1,Pilgrim Glow 3-IN-1 BB Cream SPF 50 PA++++ 30ml - Beige Glow 01 Foundation,LSTFNDGVG72EGJQYAAC3LSAIZ,FNDGVG72EGJQYAAC,Pilgrim,355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.778996000000001,6.1889639999999995,3.393948,0.02,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGMU-BBCHG1,Pilgrim Glow BB Cream|Instant Spot Coverage with SPF 50 PA++++|Honey Glow Foundation,LSTFNDGVGBBYADMDSZAN3QR5S,FNDGVGBBYADMDSZA,Pilgrim,355.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.878818,6.3886080000000005,3.49377,0.013,Smart/Flipkart,Yes
null,PGKABPPS1,Pilgrim 25% AHA + 2% BHA + 5% PHA Peeling Solution Face Serum for Exfoliates skin,LSTFRNG7SXUEKQJVYBNSV9GW5,FRNG7SXUEKQJVYBN,Pilgrim,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.381488000000001,5.290566,4.9911,0.081,Smart/Flipkart,Yes
hyderabad_medchal_01,PGKHAHSS1,Pilgrim 2% Hyaluronic Acid Hydration Super Serum with Kiwi Extracts for Face Intense Hydration & Glowing Skin | 100% Safe on All Skin Types| Men & Women | Korean Skin Care | 30ml,LSTFRNG7SY4ZC2CHPDR6ZS17Q,FRNG7SY4ZC2CHPDR,Pilgrim,430.0,0,0,3,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.880597999999999,5.49021,2.99466,0.094,"Smart/Flipkart, Seller",Yes
null,PGK-CMGS50,Pilgrim Sunscreen - SPF 50+ PA++++ Korean Aloe Cooling Matte Lightweight Gel Sunscreen For Men With Niacinamide,LSTSNRHKMPRGDAZ685BK8IKBE,SNRHKMPRGDAZ685B,Pilgrim,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.577572000000002,4.49199,2.395728,0.025,Seller,Yes
bhi_vas_wh_nl_01nl,PGMU-LLBB1,Pilgrim Matte Me Up! All Day Rich Colour Non-Drying And Transfer Proof Liquid Lipstick,LSTLSKGUDDWZEVUCEVPNQ5ZDW,LSKGUDDWZEVUCEVP,Pilgrim,445.0,0,0,6,14,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97864,5.390388,2.795016,0.021,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-LLPC1,Pilgrim Up! All Day Rich Colour Non-Drying And Transfer Proof Liquid Lipstick,LSTLSKGUDDWXGBX5G4ERO4CZD,LSKGUDDWXGBX5G4E,Pilgrim,445.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98042,5.590032,1.8966180000000001,0.02,Seller,Yes
gur_san_wh_nl_01nl,PGMU-LLFR1,Pilgrim Matte Me Up! All Day Rich Colour Non-Drying And Transfer Proof Liquid Lipstick,LSTLSKGUDDW6AEEHUZRQRZYYU,LSKGUDDW6AEEHUZR,Pilgrim,445.0,0,0,0,1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.780776,5.49021,3.7932360000000003,0.021,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGMU-BLRR1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof Ruby Revolt-15,LSTLSKH3U99RPFCFZURE19J9H,LSKH3U99RPFCFZUR,Pilgrim,535.0,0,0,0,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.385048000000001,4.591812,4.9911,0.038,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-BLFP1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof,LSTLSKH3SGECRER6E3KBAKGEL,LSKH3SGECRER6E3K,Pilgrim,535.0,0,1,3,28,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48487,4.591812,2.695194,0.038,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-BLAB1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof Alpha Brown -20,LSTLSKH3U8WREHZN45YINVHUC,LSKH3U8WREHZN45Y,Pilgrim,535.0,0,0,0,21,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.784336,4.791456,3.49377,0.041,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-BLCG1,Pilgrim Matte Bullet Lipstick Intense Transferproof & Smudgeproof Caramel Guilt-02,LSTLSKH3S97NB5AJ25QEMYOMH,LSKH3S97NB5AJ25Q,Pilgrim,535.0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.385048000000001,3.9928800000000004,3.0944819999999997,0.04,Seller,Yes
gur_san_wh_nl_01nl,PGMU-BLCP1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof Cupid's Pink-03,LSTLSKH3S94HWNDKZXAOVGUJQ,LSKH3S94HWNDKZXA,Pilgrim,535.0,0,0,0,0,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.285226,4.092702,2.5953720000000002,0.046,"Smart/Flipkart, Seller",Yes
